订单ID,开票日期,合伙人ID,上级合伙人ID,开票金额
5783,25/12/2019,365,46,730070.75
524,26/04/2019,366,46,371800
620,10/05/2019,366,46,739200
635,13/05/2019,366,46,201850
1250,28/06/2019,366,46,374800
1391,12/07/2019,366,46,688600
2028,21/08/2019,366,46,463400
2643,21/09/2019,366,46,718600
2850,26/09/2019,366,46,220500
3104,10/10/2019,366,46,508200
3923,07/11/2019,366,46,748400
6017,27/12/2019,366,46,855000
554,29/04/2019,367,46,300546.59
661,15/05/2019,367,46,908510
878,31/05/2019,367,46,219376.08
920,06/06/2019,367,46,518617.02
921,06/06/2019,367,46,981382.98
922,06/06/2019,367,46,518617.02
1213,27/06/2019,367,46,91825.81
1363,10/07/2019,367,46,771441
1414,16/07/2019,367,46,716860.56
1415,16/07/2019,367,46,750794.96
2098,23/08/2019,367,46,1000000
2139,26/08/2019,367,46,658536.16
3031,08/10/2019,367,46,1111500
3099,10/10/2019,367,46,927000
3381,21/10/2019,367,46,1408500
3812,01/11/2019,367,46,369000
3863,05/11/2019,367,46,1039500
724,22/05/2019,368,46,327017
737,23/05/2019,369,46,500030.5
1331,08/07/2019,369,46,500040.5
739,23/05/2019,370,46,55500
1016,17/06/2019,370,46,64500
1461,19/07/2019,370,46,154700
1933,15/08/2019,370,46,90350
2637,20/09/2019,370,46,81250
3259,16/10/2019,370,46,75400
4231,20/11/2019,370,46,72150
5329,18/12/2019,370,46,137150
740,23/05/2019,371,46,124350
1024,18/06/2019,371,46,152050
1478,22/07/2019,371,46,229500
1932,15/08/2019,371,46,168350
2608,19/09/2019,371,46,204650
3261,16/10/2019,371,46,197050
4225,20/11/2019,371,46,188350
5322,18/12/2019,371,46,407650
758,24/05/2019,372,46,138200
1015,17/06/2019,372,46,149800
1462,19/07/2019,372,46,358700
1931,15/08/2019,372,46,212150
2635,20/09/2019,372,46,260500
3260,16/10/2019,372,46,168550
4226,20/11/2019,372,46,171400
5323,18/12/2019,372,46,433450
807,28/05/2019,373,46,103800
1131,25/06/2019,373,46,346000
1621,28/07/2019,373,46,175200
2631,20/09/2019,373,46,144000
2691,23/09/2019,373,46,89000
3444,22/10/2019,373,46,243000
4198,19/11/2019,373,46,780000
809,28/05/2019,374,46,365000
1175,26/06/2019,374,46,142600
1460,19/07/2019,374,46,304200
1930,15/08/2019,374,46,422600
2747,24/09/2019,374,46,459600
3386,21/10/2019,374,46,437700
4497,26/11/2019,374,46,462700
5415,19/12/2019,374,46,508600
810,28/05/2019,375,46,343500
1479,22/07/2019,375,46,544000
2026,21/08/2019,375,46,385100
3387,21/10/2019,375,46,628500
5063,11/12/2019,375,46,503300
5590,23/12/2019,375,46,816000
5680,24/12/2019,375,46,470250
841,29/05/2019,376,46,75000
1132,25/06/2019,376,46,40000
1538,24/07/2019,376,46,90000
2146,26/08/2019,376,46,180000
3391,21/10/2019,376,46,85000
4418,25/11/2019,376,46,133000
5593,23/12/2019,376,46,90000
843,29/05/2019,377,46,104000
879,31/05/2019,377,46,186170.3
948,11/06/2019,377,46,186170.21
977,13/06/2019,377,46,188590.43
1172,26/06/2019,377,46,95541
1306,05/07/2019,377,46,106044.4
1535,24/07/2019,377,46,172500
2025,21/08/2019,377,46,400000
2221,28/08/2019,377,46,337500
2433,09/09/2019,377,46,135000
2548,17/09/2019,377,46,162524
2800,25/09/2019,377,46,544000
3060,09/10/2019,377,46,308000
3382,21/10/2019,377,46,312000
3383,21/10/2019,377,46,296000
3813,01/11/2019,377,46,180000
3895,06/11/2019,377,46,180000
3954,08/11/2019,377,46,135000
3990,11/11/2019,377,46,90000
4055,13/11/2019,377,46,150000
4196,19/11/2019,377,46,135000
4855,04/12/2019,377,46,180000
5002,10/12/2019,377,46,75000
5109,12/12/2019,377,46,202500
5410,19/12/2019,377,46,500000
976,13/06/2019,378,46,342950
1567,25/07/2019,378,46,357450
2138,26/08/2019,378,46,403250
2799,25/09/2019,378,46,403250
3257,16/10/2019,378,46,441750
3814,01/11/2019,378,46,441750
4920,06/12/2019,378,46,730750
1038,19/06/2019,379,46,44395.72
1247,28/06/2019,379,46,50000
1291,03/07/2019,379,46,50000
1413,16/07/2019,379,46,50000
1499,23/07/2019,379,46,50000
1750,02/08/2019,379,46,40915.67
2798,25/09/2019,379,46,30000
3096,10/10/2019,379,46,30000
3524,23/10/2019,379,46,50000
3840,04/11/2019,379,46,110000
3953,08/11/2019,379,46,80000
1074,21/06/2019,380,46,311545
1749,02/08/2019,380,46,330530
2497,12/09/2019,380,46,688902
3293,17/10/2019,380,46,548570
6091,28/12/2019,380,1920,630580
1211,27/06/2019,381,46,310800
2218,28/08/2019,381,46,197400
3611,24/10/2019,381,46,197600
4747,29/11/2019,381,46,198000
6015,27/12/2019,381,46,197600
1292,03/07/2019,382,46,169671.26
1590,26/07/2019,382,46,300000
1697,30/07/2019,382,46,362500
2412,06/09/2019,382,46,566342
2476,11/09/2019,382,46,177757
3035,08/10/2019,382,46,375000
3818,01/11/2019,382,46,656000
4817,03/12/2019,382,46,656000
5786,25/12/2019,382,46,896000
1596,26/07/2019,383,46,3329000
2180,27/08/2019,383,46,4020000
2911,27/09/2019,383,46,2322000
2994,29/09/2019,383,46,108000
3141,11/10/2019,383,46,108000
3458,22/10/2019,383,46,3480000
4498,26/11/2019,383,46,2132000
5116,12/12/2019,383,1920,4858000
1622,28/07/2019,384,46,668000
5276,17/12/2019,384,46,1623600
1651,29/07/2019,385,46,147000
2220,28/08/2019,385,46,397950
2689,23/09/2019,385,46,697500
3380,21/10/2019,385,46,679500
4659,28/11/2019,385,46,672600
5673,24/12/2019,385,46,451200
1944,16/08/2019,386,46,277041.25
3816,01/11/2019,386,46,501288.72
5059,11/12/2019,386,1920,597647.31
2140,26/08/2019,387,46,202500
6009,27/12/2019,387,46,142500
2183,27/08/2019,388,46,288840
2746,24/09/2019,388,46,308760
2224,28/08/2019,389,46,515200
2636,20/09/2019,389,46,1079300
3389,21/10/2019,389,46,1132000
4153,18/11/2019,389,46,1095000
5067,11/12/2019,389,46,1049000
2225,28/08/2019,390,46,2432800
2633,20/09/2019,390,46,3480150
3139,11/10/2019,390,46,800000
3388,21/10/2019,390,46,3321900
4031,12/11/2019,390,46,3105800
5068,11/12/2019,390,46,3859500
2475,11/09/2019,391,46,132342.89
2744,24/09/2019,391,46,187882.17
3140,11/10/2019,391,46,169161.36
3160,12/10/2019,391,46,56698.5
3678,25/10/2019,391,46,132328.03
3956,08/11/2019,391,46,290986.21
4264,21/11/2019,391,46,527294.38
4579,27/11/2019,391,46,626803.82
4890,05/12/2019,391,46,251007.42
5223,16/12/2019,391,46,135593.85
6019,27/12/2019,391,46,719342.52
2520,16/09/2019,392,46,935000
3229,15/10/2019,392,46,612000
3925,07/11/2019,392,46,2109380
5228,16/12/2019,392,46,1189500
2590,19/09/2019,393,46,1411200
2710,24/09/2019,393,46,940800
2782,25/09/2019,393,46,297200
3176,14/10/2019,393,46,2572200
6222,30/12/2019,393,46,690600
2915,27/09/2019,394,46,61914
3618,24/10/2019,394,46,119969
4271,21/11/2019,394,46,71924
5490,20/12/2019,394,1920,50015
3226,15/10/2019,395,46,399500
3924,07/11/2019,395,46,1034000
5283,17/12/2019,395,1920,638000
657,15/05/2019,396,1893,204000
681,17/05/2019,397,1893,48000
947,11/06/2019,397,1893,46500
1400,15/07/2019,397,1893,44080
730,23/05/2019,398,1893,555280
1071,21/06/2019,398,1893,1012880
1240,28/06/2019,398,1893,638000
2209,28/08/2019,398,1893,2244396
2513,16/09/2019,398,1893,106876
2784,25/09/2019,398,1893,2443760
4550,27/11/2019,398,1893,271040
774,27/05/2019,399,1893,300000
860,30/05/2019,399,1893,100000
1407,16/07/2019,399,1893,22887
1638,29/07/2019,399,1893,350000
3655,25/10/2019,399,1893,45960
5302,18/12/2019,399,1893,37527
1008,17/06/2019,400,1893,254800
1166,26/06/2019,401,1893,356596.3
1678,30/07/2019,401,1893,357405
2674,23/09/2019,401,1893,505064
3075,10/10/2019,401,1893,332354
3421,22/10/2019,401,1893,532578
4462,26/11/2019,401,1893,1168366.5
5970,27/12/2019,401,1893,583418.2
1241,28/06/2019,402,1893,28550
2540,17/09/2019,402,1893,44800
3050,09/10/2019,402,1893,59800
4389,25/11/2019,402,1893,59800
1242,28/06/2019,403,1893,45800
1304,05/07/2019,403,1893,45800
1320,08/07/2019,403,1893,45800
4390,25/11/2019,403,1893,188160
4551,27/11/2019,403,1893,40000
4762,30/11/2019,403,1893,188160
4905,06/12/2019,403,1893,188160
1369,11/07/2019,404,1893,17247
1789,06/08/2019,404,1893,6120
1810,07/08/2019,404,1893,6120
1912,14/08/2019,404,1893,11470
1390,12/07/2019,405,1893,10565
1744,02/08/2019,405,1893,1500
1809,07/08/2019,405,1893,4536
1910,14/08/2019,405,1893,3984
2262,29/08/2019,405,1893,800
1586,26/07/2019,406,1893,2113440
2091,23/08/2019,406,1893,857500
5646,24/12/2019,406,1893,3515000
1927,15/08/2019,407,1893,4437
2125,26/08/2019,408,1893,218000
2380,04/09/2019,409,1893,230000
2492,12/09/2019,409,1893,300000
2625,20/09/2019,409,1893,300000
3080,10/10/2019,409,1893,300000
3911,07/11/2019,409,1893,200000
4954,09/12/2019,409,1893,320000
4990,10/12/2019,409,1893,390000
2516,16/09/2019,410,1893,34349.15
3578,24/10/2019,410,1893,30051.37
2621,20/09/2019,411,1893,107520
3721,29/10/2019,411,1893,100000
5753,25/12/2019,411,1893,100000
2675,23/09/2019,412,1893,150214
3211,15/10/2019,412,1893,351674
3831,04/11/2019,412,1893,332618
4181,19/11/2019,412,1893,148068
5567,23/12/2019,412,1893,386266
2785,25/09/2019,413,1893,7200
2888,27/09/2019,414,1893,75520
3579,24/10/2019,414,1893,116800
3179,14/10/2019,415,1893,18940.5
5390,19/12/2019,415,1893,46156.35
5862,26/12/2019,415,1893,9381.81
3280,17/10/2019,416,1893,109120
3725,29/10/2019,416,1893,59520
3761,30/10/2019,416,1893,446400
3724,29/10/2019,417,1893,1465342
3762,30/10/2019,417,1893,817571.5
4548,27/11/2019,417,1893,2062289.5
5464,20/12/2019,417,1893,2162275.07
5645,24/12/2019,417,1893,566490.04
5969,27/12/2019,417,1893,282225.5
3855,05/11/2019,418,1893,1635
4090,15/11/2019,419,1893,1360.22
3966,11/11/2019,420,1893,161000
4208,20/11/2019,421,1893,9000
4549,27/11/2019,422,1893,207700
4629,28/11/2019,423,1893,1843325.14
5977,27/12/2019,423,1893,4040756.36
4631,28/11/2019,424,1893,69000
4808,03/12/2019,425,1893,40960
4956,09/12/2019,426,1893,151474
4957,09/12/2019,427,1893,14301
4991,10/12/2019,428,1893,506600
5097,12/12/2019,429,1893,103000
5262,17/12/2019,430,1893,70200
5393,19/12/2019,431,1893,705600
5647,24/12/2019,432,1893,72800
5754,25/12/2019,433,1893,211712
5395,19/12/2019,434,1893,18708
5973,27/12/2019,434,1893,1404
5304,18/12/2019,435,1893,24738.71
6154,29/12/2019,436,1893,5676
241,21/03/2019,437,1894,130000
5453,20/12/2019,437,1894,304583
404,11/04/2019,438,1895,100000
645,14/05/2019,438,1895,50000
468,23/04/2019,439,1895,220000
643,14/05/2019,439,1895,100000
1067,21/06/2019,439,1895,80000
1515,24/07/2019,439,1895,30000
2206,28/08/2019,439,1895,80000
2712,24/09/2019,439,1895,30000
989,14/06/2019,440,1895,38000
354,29/03/2019,441,1896,250000
538,28/04/2019,441,1896,200000
2845,26/09/2019,441,1896,151760
3228,15/10/2019,441,1896,196560
735,23/05/2019,442,1896,239820
806,28/05/2019,442,1896,280220
1133,25/06/2019,442,1896,527950
1534,24/07/2019,442,1896,401300
2179,27/08/2019,442,1896,416420
2843,26/09/2019,442,1896,404420
3738,29/10/2019,442,1896,500220
6011,27/12/2019,442,1896,600230
837,29/05/2019,443,1896,352077
1209,27/06/2019,443,1896,610380
1618,28/07/2019,443,1896,431755
2288,29/08/2019,443,1896,479000
3006,30/09/2019,443,1896,326280
4745,29/11/2019,443,1896,693930
5785,25/12/2019,443,1896,971805
869,30/05/2019,444,1896,196116
978,13/06/2019,444,1896,253050
1332,08/07/2019,444,1896,348870
1768,05/08/2019,444,1896,298020
2399,05/09/2019,444,1896,425040
3098,10/10/2019,444,1896,300030
3897,06/11/2019,444,1896,306720
979,13/06/2019,445,1896,151160.2
1059,20/06/2019,445,1896,416839.16
1378,11/07/2019,445,1896,179101.6
1540,24/07/2019,445,1896,322869.65
1899,13/08/2019,445,1896,185964.4
2100,23/08/2019,445,1896,531456.18
2477,11/09/2019,445,1896,178071.8
2634,20/09/2019,445,1896,668028.08
3195,14/10/2019,445,1896,152091.2
3535,23/10/2019,445,1896,503058.96
3993,11/11/2019,445,1896,265012
4266,21/11/2019,445,1896,423280.42
4891,05/12/2019,445,1896,191786
5485,20/12/2019,445,1896,478067
1737,01/08/2019,446,1896,76814.85
3529,23/10/2019,446,1896,66000
2223,28/08/2019,447,1896,456780
2805,25/09/2019,447,1896,725000
3526,23/10/2019,447,1896,315000
4586,27/11/2019,447,1896,295000
6027,27/12/2019,447,1896,355000
2468,11/09/2019,448,1896,112717.5
4988,10/12/2019,448,1896,13880
2580,18/09/2019,449,1896,299000
2606,19/09/2019,449,1896,279000
2742,24/09/2019,449,1896,370000
2802,25/09/2019,449,1896,250000
3390,21/10/2019,449,1896,220000
3817,01/11/2019,449,1896,250000
4265,21/11/2019,449,1896,253000
4818,03/12/2019,449,1896,218000
5062,11/12/2019,449,1896,250000
5224,16/12/2019,449,1896,300000
2695,23/09/2019,450,1896,32760
3457,22/10/2019,450,1896,53640
4326,22/11/2019,451,1896,210000
4328,22/11/2019,452,1896,144450.2
5908,26/12/2019,453,1896,110012.4
1147,26/06/2019,454,1897,180000
3339,21/10/2019,454,1897,104160
225,19/03/2019,455,30,300235
3566,24/10/2019,455,30,120000
5037,11/12/2019,455,30,100000
775,27/05/2019,456,30,269150
1167,26/06/2019,456,30,366700.64
1610,27/07/2019,456,30,482500
2317,30/08/2019,456,30,432890
2892,27/09/2019,456,30,355000
3584,24/10/2019,456,30,162000
4633,28/11/2019,456,30,100080.4
5976,27/12/2019,456,30,263713.5
832,29/05/2019,457,30,23145
833,29/05/2019,458,30,649992
1605,27/07/2019,458,30,520856
2879,27/09/2019,458,30,1019998
4177,19/11/2019,458,30,792330
857,30/05/2019,459,30,2011725.6
1197,27/06/2019,460,30,2002349
2665,23/09/2019,461,30,47929.19
4011,12/11/2019,461,30,30811.62
2666,23/09/2019,462,30,76318.02
4092,15/11/2019,462,30,30179.59
2667,23/09/2019,463,30,73171.02
4012,12/11/2019,463,30,33157.6
2968,29/09/2019,464,30,111410.4
2969,29/09/2019,465,30,72124.7
2970,29/09/2019,466,30,77944.8
4013,12/11/2019,467,30,21331.12
1533,24/07/2019,468,1898,16000
2923,28/09/2019,468,1898,18300
3597,24/10/2019,468,1898,18500
4314,22/11/2019,468,1898,19500
5878,26/12/2019,468,1898,19600
1611,27/07/2019,469,1898,4829055
2177,27/08/2019,469,1898,784080
3667,25/10/2019,469,1898,1624000
4646,28/11/2019,469,1898,2954000
5472,20/12/2019,469,1898,1105000
1692,30/07/2019,470,1898,755370
1711,31/07/2019,471,1898,3988103.1
2323,30/08/2019,471,1898,2002221.9
1967,19/08/2019,472,1898,205019.7
2796,25/09/2019,472,1898,217880.32
3434,22/10/2019,472,1898,222419.34
3889,06/11/2019,472,1898,926244.32
4313,22/11/2019,472,1898,880581.64
4995,10/12/2019,472,1898,542919.72
2050,22/08/2019,473,1898,225000
2051,22/08/2019,474,1898,462365.6
2473,11/09/2019,474,1898,215053.78
2738,24/09/2019,474,1898,3225806.45
3132,11/10/2019,474,1898,3172043.01
3435,22/10/2019,474,1898,1290322.58
3984,11/11/2019,474,1898,3763440.86
4885,05/12/2019,474,1898,3548386.53
2176,27/08/2019,475,1898,250000
2322,30/08/2019,475,1898,5398448.16
2630,20/09/2019,475,1898,680713.06
2841,26/09/2019,475,1898,799634.94
2980,29/09/2019,475,1898,9165755.53
3087,10/10/2019,475,1898,122350.22
3155,12/10/2019,475,1898,799634.94
3156,12/10/2019,475,1898,799634.94
3185,14/10/2019,475,1898,158357.02
3252,16/10/2019,475,1898,224766.66
3253,16/10/2019,475,1898,639726.29
3289,17/10/2019,475,1898,3593961.6
3321,18/10/2019,475,1898,340390.86
3371,21/10/2019,475,1898,697408.4
3429,22/10/2019,475,1898,1200503.78
3509,23/10/2019,475,1898,6029272.92
3596,24/10/2019,475,1898,4067548.21
3665,25/10/2019,475,1898,1339837.86
3701,28/10/2019,475,1898,3633555.61
3729,29/10/2019,475,1898,2008642.46
3806,01/11/2019,475,1898,159908.65
4099,15/11/2019,475,1898,979010.49
4145,18/11/2019,475,1898,1365557.2
4190,19/11/2019,475,1898,62300
4312,22/11/2019,475,1898,4239561.66
4472,26/11/2019,475,1898,1261098.1
4568,27/11/2019,475,1898,7583742.89
4644,28/11/2019,475,1898,3068047.1
4732,29/11/2019,475,1898,11148507.28
4850,04/12/2019,475,1898,105951.12
4912,06/12/2019,475,1898,104858.04
5159,13/12/2019,475,1898,2132388.66
5402,19/12/2019,475,1898,797814.5
5470,20/12/2019,475,1898,1043632.06
5656,24/12/2019,475,1898,10169971.83
5874,26/12/2019,475,1898,8885875.35
5989,27/12/2019,475,1898,3775363.41
6077,28/12/2019,475,1898,1619445
6240,31/12/2019,475,1898,661027.13
2178,27/08/2019,476,1898,1140500
2795,25/09/2019,476,1898,3590000
3666,25/10/2019,476,1898,1744000
3890,06/11/2019,476,1898,1803000
4734,29/11/2019,476,1898,4580000
5880,26/12/2019,476,1898,4500000
2274,29/08/2019,477,1898,100000
2545,17/09/2019,477,1898,50000
3086,10/10/2019,477,1898,50000
3367,21/10/2019,477,1898,50000
4051,13/11/2019,477,1898,50000
4812,03/12/2019,477,1898,100000
5309,18/12/2019,477,1898,50000
2275,29/08/2019,478,1898,300300
3599,24/10/2019,478,1898,201300
5769,25/12/2019,478,1898,100000
2276,29/08/2019,479,1898,607650
4191,19/11/2019,479,1898,1367100
2277,29/08/2019,480,1898,502200
2278,29/08/2019,481,1898,2000960
2495,12/09/2019,482,1898,13500
5877,26/12/2019,482,1898,27000
3959,11/11/2019,483,475,63273
4160,19/11/2019,483,475,779571
4683,29/11/2019,483,475,74964
5124,13/12/2019,483,475,63122
5689,25/12/2019,483,475,111349
5811,26/12/2019,483,475,119269
2596,19/09/2019,483,1898,156557.5
2979,29/09/2019,483,1898,248867
3184,14/10/2019,483,1898,410000
2619,20/09/2019,484,1898,36723.54
2880,27/09/2019,484,1898,16330.22
4682,29/11/2019,485,475,155325.76
5812,26/12/2019,485,475,23040.68
5915,27/12/2019,485,475,1437372.02
6037,28/12/2019,485,475,626038.4
6169,30/12/2019,485,475,2297506.52
2620,20/09/2019,485,1898,360115
3002,30/09/2019,485,1898,1622.08
2839,26/09/2019,486,1898,2007050
2924,28/09/2019,487,1898,3003280
4649,28/11/2019,487,1898,350000
4884,05/12/2019,487,1898,450000
5658,24/12/2019,487,1898,3395000
2978,29/09/2019,488,1898,1907716.29
4650,28/11/2019,488,1898,3209880.38
6241,31/12/2019,488,1898,3108345.51
3366,21/10/2019,489,1898,3000240
3368,21/10/2019,490,1898,123755.1
4078,14/11/2019,490,1898,123755.1
3369,21/10/2019,491,1898,1001160
5659,24/12/2019,491,1898,200000
3511,23/10/2019,492,1898,450900
3512,23/10/2019,493,1898,801600
4315,22/11/2019,494,1898,3010752.68
4883,05/12/2019,494,1898,3172043
5875,26/12/2019,495,1898,883783.85
5876,26/12/2019,496,1898,355100
204,12/03/2019,497,1899,24125.4
270,25/03/2019,497,1899,12315.6
476,23/04/2019,497,1899,18664.2
672,16/05/2019,497,1899,7039.8
1011,17/06/2019,497,1899,10108.8
1374,11/07/2019,497,1899,4640.4
2094,23/08/2019,497,1899,7331.4
3218,15/10/2019,497,1899,4638.6
734,23/05/2019,498,1899,3082417.33
1095,24/06/2019,498,1899,2055033.25
1689,30/07/2019,498,1899,1463906.29
2281,29/08/2019,498,1899,248162.4
2737,24/09/2019,498,1899,175752.63
910,05/06/2019,499,1899,43515
1441,18/07/2019,499,1899,14586
2029,21/08/2019,499,1899,15755
2638,20/09/2019,499,1899,15709
4100,15/11/2019,499,1899,35619
5269,17/12/2019,499,1899,20725
1073,21/06/2019,500,1899,50000
1282,02/07/2019,500,1899,90000
4849,04/12/2019,500,1899,120000
2107,24/08/2019,501,1899,32459.6
2840,26/09/2019,501,1899,902609.68
3370,21/10/2019,501,1899,541555.6
1431,18/07/2019,502,618,600750
1505,24/07/2019,503,618,332190
1506,24/07/2019,504,618,1908000
2189,28/08/2019,504,618,1272000
2928,29/09/2019,504,618,1548000
3540,24/10/2019,504,618,1824000
1201,27/06/2019,505,1900,11085
1616,28/07/2019,505,1900,37500
1325,08/07/2019,506,1901,137895
3146,12/10/2019,507,762,66662.4
3163,14/10/2019,508,762,15400
539,28/04/2019,509,37,902883.64
780,27/05/2019,509,37,517182.74
1138,25/06/2019,509,37,318933.77
1216,27/06/2019,509,37,1496710.85
1595,26/07/2019,509,37,1608292.1
2185,27/08/2019,509,37,1144070.05
2914,27/09/2019,509,37,1523966.25
3623,24/10/2019,509,37,1107273.7
6029,27/12/2019,509,37,364794.8
1137,25/06/2019,510,37,1027283.68
1173,26/06/2019,510,37,4090880.31
1591,26/07/2019,510,37,330384
1251,28/06/2019,511,37,158719
1255,28/06/2019,512,37,200000
2290,29/08/2019,512,37,120000
2849,26/09/2019,512,37,120000
3531,23/10/2019,512,37,350000
4583,27/11/2019,512,37,300000
5790,25/12/2019,512,37,400000
2186,27/08/2019,513,37,148808.81
45,15/01/2019,514,83,483000
216,18/03/2019,514,516,316000
414,15/04/2019,514,516,325000
725,23/05/2019,514,516,362010
1018,18/06/2019,514,516,358000
1350,10/07/2019,514,516,685212
1855,12/08/2019,514,516,673000
2524,17/09/2019,514,516,666640
3010,08/10/2019,514,516,633035
4084,14/11/2019,514,2107,732100
4787,02/12/2019,514,2107,957120
161,26/02/2019,515,83,233866
